certificate_id,cut_no,ai_cleaned_description,ai_reference,ai_action,ai_content_types,ai_media_element
100070842400001078,5,Removed visuals of female body parts,female body parts,deletion,sexual_explicit,visual_scene
100070842400001078,4,Removed visuals of female bust at one point in the film,female bust,deletion,sexual_explicit,visual_scene
100070842400001078,3,Modified visuals of the female bust throughout the song and deleted the beginning and end parts where the female bottom was exposed.,female bust|female bottom,visual_modification,sexual_explicit,visual_scene
100070842400001078,2,Modified visual elements of exposed female bust in the second song.,female bust,visual_modification,sexual_explicit,visual_scene
100070842400001078,1,Added an AWBI certificate at the beginning of the film.,AWBI certificate,insertion,,metadata
100010842200007733,5,Removed visuals of a song.,Song 5,deletion,,visual_scene
100010842200007733,4,Removed the visuals of a song sequence.,Song 4,deletion,,visual_scene
100010842200007733,3,Removed visuals from a song sequence.,Song 3,deletion,,visual_scene
100010842200007733,2,Removed the visuals of the song at one point in the film,Song 2,deletion,,visual_scene
100010842200007733,1,Deleted the visuals of Song 1.,Song 1,deletion,,visual_scene
100010102100000929,1,Removed the Dogri start title.,Dogri start title,deletion,,metadata
100010842300011946,11,Removed offensive dialogue.,Mard ka garmi...bistar par..karti hai,deletion,profanity,text_dialogue
100010842300011946,10,"Replaced background music with ""Jay Siyaram"" during violent scenes.",Jay Siyaram,replacement,violence,music
100010842300011946,9,Blurred a religious symbol and muted religious words in several scenes.,Allah|Khuda Kasam,visual_modification,religious,visual_scene
100010842300011946,8,Removed visuals of burned faces and bodies.,burned face|bodies,replacement,violence,visual_scene
100010842300011946,7,Removed dialogue about kidney removal.,kidney nikalne se ..... zindagi nashth,deletion,violence,text_dialogue
100010842300011946,6,Removed a scene involving the dowry amount.,dowry,deletion,political,visual_scene
100010842300011946,5,Removed the visual of slapping a woman.,violence,deletion,violence,visual_scene
100010842300011946,4,Removed a close shot of an acid attack.,acid attack,deletion,violence,visual_scene
100010842300011946,3,Muted dialogue containing profanity.,karo|use,audio_modification,profanity,text_dialogue
100010842300011946,2,Removed visuals of drug use.,snorting drug,deletion,substance,visual_scene
100010842300011946,1,"Added a detailed disclaimer in Hindi regarding the film's themes based on the Dowry system, the use of religious symbols, and scenes depicting drug use.",Dowry system|religious symbols|drug use,insertion,religious|substance,metadata
100010842200010773,1,Deleted the visuals of the song.,godiye me sutal rahe,deletion,,visual_scene
100030842200000340,1,Reduced the audio during stabbing and killing scenes.,violence,audio_modification,violence,visual_scene
100030842100000926,18,Inserted a content warning at the beginning of the film.,violence,insertion,violence,metadata
100030842100000926,17,Blurred the visuals of blood during the killing scene.,blood,visual_modification,violence,visual_scene
100030842100000926,16,Removed a visual scene of violence involving throat-slitting.,violence,deletion,violence,visual_scene
100030842100000926,15,Removed a visual of the killing in the fight scene.,violence,deletion,violence,visual_scene
100030842100000926,14,Removed visuals of killing at multiple points in the film.,violence,deletion,violence,visual_scene
100030842100000926,13,Removed visual of stabbing.,violence,deletion,violence,visual_scene
100030842100000926,12,Reduced the visual of stabbing Vasu by Ponni.,Vasu,visual_modification,violence,visual_scene
100030842100000926,11,Blurred the visual of a hand and arm stump.,Perumal,visual_modification,violence,visual_scene
100030842100000926,10,Reduced the visuals of Ponni beating Vasu in a van.,Ponni|Vasu,visual_modification,violence,visual_scene
100030842100000926,9,Reduced the visuals of Ponni and Sangaiyya killing Anbu.,violence,visual_modification,violence,visual_scene
100030842100000926,8,Reduced the visuals of Ponni stabbing Rani with a knife and piercing her neck with a sickle.,knife|sickle,visual_modification,violence,visual_scene
100030842100000926,7,Removed the visual of a hand gesture.,hand gesture,visual_modification,,visual_scene
100030842100000926,6,Reduced the number of punches in the scene.,Vasu|Ponni,visual_modification,violence,visual_scene
100030842100000926,5,Blurred the visual of a person piercing and removing an object from another person.,violence,visual_modification,violence,visual_scene
100030842100000926,4,Removed visuals and reduced audio from stabbing and killing scenes.,stabbing|killing,deletion,violence,visual_scene
100030842100000926,3,Muted and removed multiple profane words from the audio and subtitles.,oththa|oththu|ommaala|baadu|poolu|sandaala|lavada|thevadiya|koothi|sunni|ku|bastard|mother fucker|cunt|bitch|bastard,audio_modification,profanity,text_dialogue
100030842100000926,2,Inserted a disclaimer at the beginning of the film.,violence,insertion,violence,metadata
100030842100000926,1,"Added a disclaimer about smoking, ensuring it is legible, readable, and in bold black font on a white background.",smoking,insertion,substance,metadata
100030842300001698,8,Visuals of weapons (knife and flag post) coming out of the body were modified.,knife|flag post,visual_modification,violence,visual_scene
100030842300001698,7,Muted and removed a word from the subtitles.,Padukkaradhukku,text_modification,profanity,text_dialogue
100030842300001698,6,Removed dialogue and subtitles from a scene.,Thaaliya|varatchcholluvoam,text_modification,,text_dialogue
100030842300001698,5,Muted a word at one point in the film,Maniyaatta,audio_modification,profanity,text_dialogue
100030842300001698,4,Muted and removed the word at one point in the film.,Neet,text_modification,,text_dialogue
100030842300001698,3,Removed and partly replaced intimate visuals.,,replacement,sexual_suggestive,visual_scene
100030842300001698,2,Modified the visuals of Kamaatchi vilakku and replaced with a pooja room scene.,Kamaatchi vilakku|pooja room,visual_modification,religious,visual_scene
100030842300001698,1,Modified the brand name of liquors.,liquor brand,text_modification,substance,text_dialogue
100030102000000779,3,Inserted the Original Producers name and Company name as mentioned in the CBFC Certificate of the Original Tamil film.,Company name,insertion,,metadata
100030102000000779,2,Muted a phrase at one point in the film.,Huchhu Hidida Naayi,audio_modification,profanity,text_dialogue
100030102000000779,1,Muted a word with a double meaning.,Malagidiya,audio_modification,profanity,text_dialogue
100030101900001080,3,Removed visuals of the act of slapping.,slapping,deletion,violence,visual_scene
100030101900001080,2,"Removed multiple violent visuals including stabbings, neck slitting, weapon impacts, and blood during action scenes.",stabbing|neck slitting|weapon impacts|blooding,deletion,violence,visual_scene
100030101900001080,1,Added an anti-smoking health spot featuring Akshay Kumar at the beginning of the film.,smoking,insertion,substance,metadata
100090101800000435,9,Removed visual of throat slitting in the market and the killing of a beggar.,throat slitting|beggar,deletion,violence,visual_scene
100090101800000435,8,Removed violent scenes of a fight and the killing of Deivendrapitchai.,fight|Deivendrapitchai,deletion,violence,visual_scene
100090101800000435,7,Muted a profane word.,Mayiru,audio_modification,profanity,text_dialogue
100090101800000435,6,Muted a profane word.,Naai,audio_modification,profanity,text_dialogue
100090101800000435,5,The scene of slitting a throat was shown in black and white.,violence,visual_modification,violence,visual_scene
100090101800000435,4,Removed visuals of killing Arusamy by Ravana Pitchai.,Arusamy|Ravana Pitchai,deletion,violence,visual_scene
100090101800000435,3,Replaced a profane word in a scene.,saaley,replacement,profanity,text_dialogue
100090101800000435,2,Muted a word with double meaning in a scene.,Paduththu,audio_modification,profanity,text_dialogue
100090101800000435,1,Removed a violent scene.,violence,deletion,violence,visual_scene
100010842200007930,7,Removed the end credits.,credits,deletion,,metadata
100010842200007930,6,Removed the visual of a song.,Song Idhuthaana,deletion,,visual_scene
100010842200007930,5,Removed the visual scene of a song.,Veppamaram,deletion,,visual_scene
100010842200007930,4,Removed the visuals from the song.,Kalyanan Thaan Kattikittu,deletion,,visual_scene
100010842200007930,3,Removed the visuals from a song sequence.,Pudichirkku,deletion,,visual_scene
100010842200007930,2,Removed the visual scene of a song.,Thirunelveli Halwada,deletion,,visual_scene
100010842200007930,1,Removed the opening title card.,Start title,deletion,,metadata
100010842200006023,5,Removed the visuals of Song 5.,Song 5,deletion,,visual_scene
100010842200006023,4,Removed the visuals of Song 4.,Song 4,deletion,,visual_scene
100010842200006023,3,Removed visuals of a song sequence.,Song 3,deletion,,visual_scene
100010842200006023,2,Removed visuals from a song sequence.,Song 2,deletion,,visual_scene
100010842200006023,1,Removed visuals of Song 1.,Song 1,deletion,,visual_scene
100030842400000797,7,The sequences containing songs from other movies were retained because the rights purchase document was submitted.,songs from other movies,replacement,,music
100030842400000797,6,"Muted the word at multiple instances, retaining it in a few places.",Mayiru,audio_modification,profanity,text_dialogue
100030842400000797,5,Replaced dialogue about Eppadi builders with dialogue about theft and banks.,Eppadi buildersgal|kollai adikkaraanga|Bankkaaran|Yei enga hindi ellaam pesa koodaathu|CIBIL,replacement,political,text_dialogue
100030842400000797,4,Muted profanity in a scene.,Naaladikku kammiya erukka|Pudunguriya,audio_modification,profanity,text_dialogue
100030842400000797,3,Replaced a dialogue.,Anitha MBBS,text_modification,,text_dialogue
100030842400000797,2,Modified bank logos.,bank logo,visual_modification,,visual_scene
100030842400000797,1,Removed the image of Prabhakaran from the book cover.,Prabhakaran,deletion,political,visual_scene
